id_cliente,idade,renda,tempo_emprego_anos,valor_divida,num_atrasos_12m,utilizacao_credito,possui_cartao_credito,score_interno,relacao_divida_renda,inadimplente,faixa_idade,faixa_renda,alto_endividamento,faixa_tempo_emprego,cliente_novo
357,-0.35318647999197345,-0.03499733063586207,0.5014021129703011,0.111702652437153,-0.4001820394951169,-1.4605465395641333,0,1.5042382561697731,0.19748071607272744,0,36-45,2k-4k,1,5-10 anos,0
358,1.2233922459091449,0.017450819863712094,-0.7375965599928412,-0.33674647929829216,-0.4001820394951169,-1.0927896367404815,0,-0.4992937901804094,-0.48123798356943426,0,60+,2k-4k,1,1-3 anos,0
359,0.17233976197506598,-0.7467857566546058,0.21230242261223467,-0.5452637581733804,-0.4001820394951169,-1.3608158540526345,0,1.9742025633383344,-0.16691333988269544,0,46-60,até 2k,1,5-10 anos,0
360,0.6978660039421054,0.7969913038928917,-0.7375965599928412,2.133104979954075,-0.4001820394951169,0.1725434356866598,1,0.7869243136493373,1.6355855017899303,0,46-60,2k-4k,1,1-3 anos,0
361,0.6978660039421054,-0.4130499422611114,0.005802643785044282,-0.49136537832894717,-0.4001820394951169,-0.18274713144805468,1,1.7886903368244287,-0.40891549918133513,0,46-60,até 2k,1,3-5 anos,0
362,1.157701465663265,-0.7979708738234643,0.41880220143942504,-0.8486288854270686,-0.4001820394951169,0.1351444286198477,0,-0.4498238631100346,-0.8233789674054419,0,60+,até 2k,1,5-10 anos,0
363,1.5518461471385443,0.23943123254234644,-0.7582465378755602,-0.549286584508107,-0.4001820394951169,0.06657958233069222,1,0.4158998606215258,-0.8748391966815895,0,60+,2k-4k,1,1-3 anos,0
364,-1.2728574034342923,-0.8766477091835218,-0.9440963388200316,-0.6048943143085067,2.1460451471122015,0.6026320169549985,1,-0.9445231338137834,-0.13075209768864582,0,18-25,até 2k,1,até 1 ano,0
365,-0.024732578762573794,-0.2497775314072775,-0.8614964272891554,0.40735463071145267,-1.2489244350308897,-1.348349518363697,1,0.848761722487306,0.9193147429462558,0,36-45,até 2k,1,até 1 ano,1
366,-0.024732578762573794,-0.2810122534836632,-0.03549731198039383,-0.7891809721639497,1.2973027515764286,-1.4917123787864768,1,0.8982316495576808,-1.0041851783756899,0,36-45,até 2k,0,3-5 anos,0
367,0.4351028829585857,0.9285034970509912,0.95570162639012,1.3608862339563226,-0.4001820394951169,-0.014451599647400632,0,2.382329461668927,0.7454626170133251,0,46-60,2k-4k,1,5-10 anos,0
368,-0.4188772602378533,0.17309893462629117,-0.9647463167027506,-1.1664743142255465,0.4485603560406559,-0.9618931120066392,0,0.4901047512270881,-1.6467426358238022,0,36-45,2k-4k,0,até 1 ano,0
369,0.17233976197506598,-0.2941588631887771,0.3568522677912678,-0.3474568446388273,0.4485603560406559,-0.7001000625389548,1,0.7250869048113687,-0.26427053040513676,0,46-60,até 2k,1,5-10 anos,0
370,0.36941210271270575,0.5685666554611899,-0.5723967369310888,1.2487622431460506,-0.4001820394951169,0.7148290381554347,0,-0.4498238631100346,0.9763382402522573,0,46-60,2k-4k,1,1-3 anos,0
371,0.04095820148330613,1.3999744790422426,-0.32459700233846045,0.21365484022178335,-0.4001820394951169,-0.35727583109317756,1,0.5519421600650567,-0.542433931897826,0,36-45,2k-4k,1,3-5 anos,0
372,1.2890830261550248,0.2627743011071066,1.719750808050724,0.3539760805796558,1.2973027515764286,0.6587305275552165,0,-0.3632514907368785,0.23920522629663088,0,60+,2k-4k,1,10+ anos,0
373,0.36941210271270575,-0.26477720461220056,-0.5930467148138079,-0.7870782375605825,-0.4001820394951169,1.363078493980177,1,0.13144777996687024,-1.0083576293980803,0,46-60,até 2k,0,1-3 anos,0
374,-1.4699297441719321,-1.0183840188654438,-0.3658969581038985,-0.35451903568977916,-0.4001820394951169,-0.001985263958463269,0,0.1809177070372451,0.8567279776104009,0,18-25,até 2k,1,3-5 anos,0
375,1.3547738064009047,-0.961676588082726,-0.9853962945854697,-1.1582647512863433,-0.4001820394951169,1.7994002430929839,1,-0.3385165272016911,-1.5382589092416532,1,60+,até 2k,0,até 1 ano,0
376,-0.5502588207296132,-0.5093539289228362,-0.9234463609373125,0.3260223548613986,-1.2489244350308897,-0.7686649088281102,1,0.08197785289649535,1.2419842886777752,0,36-45,até 2k,1,até 1 ano,1
377,-1.535620524417812,-0.7113101927378608,-0.6962966042274031,-0.9139026379921663,-1.2489244350308897,-0.9369604406287644,0,-0.3632514907368785,-1.032001518524959,0,18-25,até 2k,0,1-3 anos,0
378,0.5007936632044656,-0.4221954098820601,-0.9853962945854697,0.462522144358809,-0.4001820394951169,-0.30117732049295964,1,-0.3632514907368785,1.318479224088265,1,46-60,até 2k,1,até 1 ano,0
379,1.4204645866467847,-0.2255401983674848,0.026452621667763247,-0.45555332596380843,0.4485603560406559,-0.7499654052947041,0,1.0837438760715865,-0.4951461536440687,1,60+,até 2k,1,5-10 anos,0
380,-0.681640381221373,0.23201897854310974,-0.42784689175205565,0.7704439771115531,-0.4001820394951169,-0.20144663498146073,1,0.19328518880483883,0.791359578259619,0,26-35,2k-4k,1,1-3 anos,0
381,1.092010685417385,-0.33116481785660806,-0.18004715715942715,-0.5708946412117488,0.4485603560406559,1.6248715434478616,1,0.35406245178355716,-0.6105839652635346,1,60+,até 2k,1,3-5 anos,0
382,0.04095820148330613,0.1856094180553513,-0.7995464936409983,1.2225272336848882,-0.4001820394951169,-1.1301886438072934,1,-1.4268549227499383,1.428353767677877,1,36-45,2k-4k,1,1-3 anos,0
383,0.17233976197506598,-0.21881938597265452,-0.634346670579246,-0.9463849703060935,-1.2489244350308897,-0.176513963603586,1,0.4282673423891195,-1.2809577628609157,0,46-60,até 2k,0,1-3 anos,0
384,0.10664898172918605,-1.0183840188654438,0.12970251108135844,-1.0142297725309875,-0.4001820394951169,1.0202542625343998,1,0.539574678297463,-1.100151551890668,0,46-60,até 2k,0,5-10 anos,0
385,1.2233922459091449,-0.898156152691257,2.46315001182861,-0.5707307309419987,1.2973027515764286,0.19747610706453453,0,-0.37561897250447224,-0.00836020103186245,0,60+,até 2k,1,10+ anos,0
386,1.6832277076303042,-0.3892920087337072,-0.9440963388200316,-1.0618433643181413,0.4485603560406559,-0.6066025448719247,1,2.073142417479084,-1.4353384506893583,0,60+,até 2k,0,até 1 ano,0
387,-1.4042389639260522,-1.0183840188654438,1.2861012725136245,-0.9937878203178543,-0.4001820394951169,-0.5692035378051126,0,-2.2554762011787175,-1.0403464205697397,0,18-25,até 2k,0,10+ anos,0
388,0.5007936632044656,0.30966326110725345,-0.11809722351127006,1.4734082925645593,0.4485603560406559,0.9890884233120564,1,0.7869243136493373,1.5590905663794412,0,46-60,2k-4k,1,3-5 anos,0
389,0.8949383446797452,1.643140662479889,-0.15939717927670818,3.220541907283738,-1.2489244350308897,-0.5318045307383005,1,0.7250869048113687,1.674528377998907,0,46-60,2k-4k,1,3-5 anos,0
390,0.6321752236962255,1.1255643543068183,-0.28329704657302235,0.2417162784030193,-0.4001820394951169,-0.4133743416933957,1,0.5519421600650567,-0.41308795020372546,0,46-60,2k-4k,1,3-5 anos,0
391,-0.22180491950021358,-0.44215502419592523,-0.9234463609373125,0.5333688460954138,-1.2489244350308897,-0.08924961378102446,1,0.19328518880483883,1.4881588989988053,0,36-45,até 2k,1,até 1 ano,1
392,0.10664898172918605,1.572143438539439,-0.9027963830545935,1.2070072727148258,-0.4001820394951169,0.11644492508644168,0,0.5643096418326504,0.173836826945849,0,46-60,2k-4k,1,até 1 ano,0
393,1.4204645866467847,-0.14480747663699234,-0.05614728986311298,-0.6081772028540752,-0.4001820394951169,-1.4356138681862587,1,0.8734966860224934,-0.783045274189002,0,60+,até 2k,1,3-5 anos,0
394,1.2233922459091449,-0.531968678997622,-0.5723967369310888,0.033002307204230794,0.4485603560406559,-0.43207384522680176,1,-0.7095409802295026,0.7204279108789831,0,60+,até 2k,1,1-3 anos,0
395,1.6832277076303042,-0.713707190299803,1.5752009628716912,-0.19685608879233457,-1.2489244350308897,-1.4605465395641333,1,0.30459252471318227,0.5688288570654674,0,60+,até 2k,1,10+ anos,0
396,0.2380305422209459,-0.50738101554493,-0.4691468475174937,0.5766973551162407,0.4485603560406559,-1.0678569653626067,1,-0.16537178245537903,1.7162528882228107,1,46-60,até 2k,1,1-3 anos,0
397,0.5007936632044656,-0.5674903390213274,-0.8408464494064364,-0.761156999187228,-1.2489244350308897,-0.46323968444914515,1,-1.0681979514897206,-0.7997350782785634,0,46-60,até 2k,1,até 1 ano,1
398,0.36941210271270575,-0.1251705350718503,0.29490233414311073,0.325933375000677,0.4485603560406559,0.2847404568870961,1,0.7250869048113687,0.6147258183117613,0,46-60,até 2k,1,5-10 anos,0
399,1.6175369273844242,-0.13408552215799682,-0.654996648461965,-1.1039074226866095,-0.4001820394951169,0.004247903886005412,1,-0.5487637172507843,-1.539649726249117,1,60+,até 2k,0,1-3 anos,0
400,-0.4188772602378533,-0.27088954839515333,-0.24199709080758422,-0.9823000519836467,-0.4001820394951169,-1.42938070034179,0,-1.4639573680527196,-1.325463907099746,0,36-45,até 2k,0,3-5 anos,0
401,0.3037213224668258,0.13356691329702894,0.23295240049495364,-1.2129171183716274,-0.4001820394951169,1.1947829621795225,0,-0.5240287537155969,-1.7065477671447302,0,46-60,2k-4k,0,5-10 anos,0
402,-0.2874956997460935,1.0827687286047574,1.3687011840445007,2.6138163359269253,-0.4001820394951169,-0.5380376985827692,1,-0.7713783890674712,1.753804947424324,0,36-45,2k-4k,1,10+ anos,0
403,0.36941210271270575,0.7394541431848864,0.6253019802666154,1.5070098978633522,-1.2489244350308897,0.3096731282649708,1,1.0342739490012116,1.0681321627448446,0,46-60,2k-4k,1,5-10 anos,0
404,-1.601311304663692,-1.0183840188654438,0.1503524889640774,-0.30215204607986934,-0.4001820394951169,-0.8683955943396091,0,0.16855022526965138,1.012499482446307,0,18-25,até 2k,1,5-10 anos,0
405,-0.6159496009754931,-1.0183840188654438,0.17100246684679657,-0.6264555395065057,0.4485603560406559,0.18500977137559718,0,1.380563438493836,0.05005411328160203,1,26-35,até 2k,1,5-10 anos,0
406,-0.15611413925433365,0.7191165407939459,2.008850498408791,-0.20981904955429415,-1.2489244350308897,1.4129438367359264,0,-0.6477035713915341,-0.6773431816217802,0,36-45,2k-4k,1,10+ anos,0
407,0.960629124925625,-1.0183840188654438,-0.634346670579246,-1.0461407604760713,-0.4001820394951169,-0.04561743886974369,0,0.8734966860224934,-1.194727108398182,1,46-60,até 2k,0,1-3 anos,0
408,0.2380305422209459,-0.45061826943385974,-1.0060462724681887,-0.6846858336229087,-0.4001820394951169,-0.7935975802059849,1,2.827558805302301,-0.7315850449128546,1,46-60,até 2k,1,até 1 ano,0
409,-1.601311304663692,-1.0117369602417503,-0.6756466263446841,-0.7798802351432662,-0.4001820394951169,-0.8870950978730151,0,0.3664299335511509,-0.4144787672111889,0,18-25,até 2k,1,1-3 anos,0
410,0.8292475644338653,-1.0183840188654438,-0.7582465378755602,-0.3377580398201792,-1.2489244350308897,-0.35727583109317756,0,0.8611292042548997,0.906797389879085,0,46-60,até 2k,1,1-3 anos,0
411,1.2233922459091449,0.24483369627810822,0.10905253319863947,0.27432505578218247,-1.2489244350308897,-0.05185060671421237,1,0.7003519412761813,0.15575620584882402,0,60+,2k-4k,1,5-10 anos,0
412,-0.22180491950021358,0.4961127945407904,0.026452621667763247,-0.9834942553775411,-1.2489244350308897,-1.2423856650077296,1,-1.3897524774471572,-1.4506374377714562,0,36-45,2k-4k,0,5-10 anos,0
413,1.4861553668926644,-0.6908711789116072,-0.07679726774583194,-1.1946340985686326,0.4485603560406559,-0.6751673911610802,1,0.5890446053678379,-1.6578691718835097,0,60+,até 2k,0,3-5 anos,0
414,0.3037213224668258,-1.0183840188654438,-0.9853962945854697,-1.1034297413290517,-1.2489244350308897,1.5126745222474252,1,0.316960006480776,-1.3644067833087226,0,46-60,até 2k,0,até 1 ano,1
415,1.2890830261550248,-0.6718150482941665,0.33620228990854883,-0.5619638730856445,1.2973027515764286,-0.5629703699606439,1,-0.23957667306094135,-0.293477687561869,1,60+,até 2k,1,5-10 anos,0
416,-0.35318647999197345,0.08729564113015188,-0.5930467148138079,1.1796717228710552,1.2973027515764286,-1.5852098964535069,1,-0.8579507614406273,1.5229293241853914,0,36-45,2k-4k,1,1-3 anos,0
417,-0.2874956997460935,-1.0183840188654438,0.12970251108135844,-0.47697405664487874,-0.4001820394951169,-0.9120277692508897,1,0.7003519412761813,0.4937247386624416,0,36-45,até 2k,1,5-10 anos,0
418,-1.667002084909572,-0.11338837013276487,-0.15939717927670818,0.6370631658899608,-0.4001820394951169,-0.2450788098927415,1,-0.9445231338137834,1.0667413457373813,0,18-25,até 2k,1,3-5 anos,0
419,-0.024732578762573794,-0.28614735979905476,-0.5723967369310888,-0.24352836731606586,0.4485603560406559,-0.6689342233166115,1,2.122612344549459,-0.10015412352444997,1,36-45,até 2k,1,1-3 anos,0
420,0.960629124925625,0.2865598922986873,-0.8614964272891554,-0.20044806527514636,0.4485603560406559,0.708595870310966,0,0.13144777996687024,-0.4631573624724094,0,46-60,2k-4k,1,até 1 ano,0
421,-1.667002084909572,-0.1707319271915366,-0.9027963830545935,-0.9796353393125646,1.2973027515764286,0.6774300310886227,1,-1.1918727691656577,-1.3435445281967708,1,18-25,até 2k,0,até 1 ano,0
422,-0.09042335900845372,-0.9155897003436908,0.8318017590938058,-0.08335993486672513,1.2973027515764286,-1.6413084070537247,0,-0.4992937901804094,1.3226516751106556,0,36-45,até 2k,1,5-10 anos,0
423,-0.681640381221373,1.0917390310192565,1.5752009628716912,1.7923308459928244,0.4485603560406559,-0.18898029929252336,0,-0.2643116365961288,1.0013729463865995,1,26-35,2k-4k,1,10+ anos,0
424,0.8292475644338653,-0.4004564858395226,0.06775257743320136,-0.8944816126020486,1.2973027515764286,-1.061623797518138,0,2.3946969434365206,-1.1363127940847175,1,46-60,até 2k,0,5-10 anos,0
425,0.36941210271270575,-0.2960303651313704,-0.9027963830545935,-0.15356972812658642,-1.2489244350308897,-1.1301886438072934,0,-0.8579507614406273,0.05978983233384631,0,46-60,até 2k,1,até 1 ano,1
426,-1.2071666231884124,-0.8949939597537719,-0.4691468475174937,-0.5762568486078629,-0.4001820394951169,1.9240635999823574,1,-0.10353437361741044,-0.027831639136350714,0,26-35,até 2k,1,1-3 anos,0
427,1.026319905171505,-0.6048005279950973,0.33620228990854883,-0.16307652377209844,-1.2489244350308897,-0.8060639158949223,1,-0.5240287537155969,0.45200022843853815,0,46-60,até 2k,1,5-10 anos,0
428,1.3547738064009047,-0.869355305062382,0.5633520466184582,0.06362074559357002,-0.4001820394951169,-1.0678569653626067,1,0.5024722329946818,1.5660446514167583,0,60+,até 2k,1,5-10 anos,0
429,0.7635567841879853,-0.41151955151002517,-0.8821464051718745,-0.09762481148555768,-0.4001820394951169,0.22864194628687795,0,-0.4992937901804094,0.2948379065951688,0,46-60,até 2k,1,até 1 ano,0
430,0.10664898172918605,1.9824909827011639,-1.0060462724681887,1.4679758379099812,0.4485603560406559,1.2197156335573973,1,-1.1176678785600953,0.15714702285628762,0,46-60,4k-8k,1,até 1 ano,0
431,0.960629124925625,-1.0183840188654438,0.27425235626039174,-1.1643200649659724,-1.2489244350308897,-1.1925203222519802,1,-0.17773926422297276,-1.5452129942789707,0,46-60,até 2k,0,5-10 anos,0
432,-0.09042335900845372,-1.0183840188654438,-0.5517467590483698,-1.1495868732907106,0.4485603560406559,-1.0117584547623886,0,-0.2766791183637225,-1.5020976670476036,0,36-45,até 2k,0,1-3 anos,0
433,0.5007936632044656,1.537967784838978,-0.6962966042274031,-0.3956886123004676,-0.4001820394951169,0.05411324664175486,0,-0.5734986807859718,-1.069553577726472,0,46-60,2k-4k,0,1-3 anos,0
434,1.4861553668926644,-0.43906658502957646,-0.9853962945854697,-1.1613322149059542,0.4485603560406559,2.1609239780721676,0,-0.5240287537155969,-1.6077997596148257,1,60+,até 2k,0,até 1 ano,0
435,-0.15611413925433365,-0.7473757868236991,-0.2006971350421462,-0.09709561547179267,-1.2489244350308897,0.11644492508644168,1,1.1826837302123363,0.8622912456402546,0,36-45,até 2k,1,3-5 anos,0
436,-0.22180491950021358,0.8632867249233788,0.95570162639012,1.35211000979884,-1.2489244350308897,1.7495349003372345,1,-0.30141408189890995,0.7941412122745459,0,36-45,2k-4k,1,5-10 anos,0
437,-0.9444035022048928,-0.7089131951759184,2.2566502330014195,-1.0104738857784255,-1.2489244350308897,2.223255656516854,1,-1.1053003967925017,-1.247578154681793,1,26-35,até 2k,0,10+ anos,0
438,-1.3385481836801723,2.2132112172594947,-0.13874720139398902,3.186846638973659,-0.4001820394951169,0.26604095335369005,1,-0.43745638134244086,1.1863516083792374,0,18-25,4k-8k,1,3-5 anos,0
439,0.5664844434503455,0.3991358047174432,-0.2626470686903033,-0.7633768125547022,-0.4001820394951169,0.5714661777326551,0,0.06961037112890163,-1.1822097553310111,0,46-60,2k-4k,0,3-5 anos,0
440,1.157701465663265,-0.6342743787855945,-0.9234463609373125,-0.7237152104257157,0.4485603560406559,-0.6253020484053307,1,-1.3031801050740013,-0.6745615476068533,0,60+,até 2k,1,até 1 ano,0
441,-0.48456804048373325,2.9614985407695045,-0.18004715715942715,0.32664521388644935,-0.4001820394951169,0.839492395044808,1,1.6279130738457102,-0.8553677585771012,0,36-45,4k-8k,1,3-5 anos,0
442,-1.7326928651554518,-0.7089777297256632,-0.5104468032829318,-0.6410576029659671,-0.4001820394951169,-0.8933282657174838,0,0.8734966860224934,-0.4269961202783598,0,,até 2k,1,1-3 anos,0
443,-1.2728574034342923,0.47541564251555823,-0.03549731198039383,-0.4419768724779268,1.2973027515764286,-0.9868257833845139,1,1.4300333655642108,-0.835896320472613,0,18-25,2k-4k,1,3-5 anos,0
444,1.2233922459091449,-0.004361857949962013,-0.48979682540021274,-0.021134913318981288,0.4485603560406559,1.0327205982233372,0,0.40353237885393206,-0.02087755409903363,0,60+,2k-4k,1,1-3 anos,0
445,-0.747331161467253,1.2554447452785187,-0.7169465821101222,0.43018967286293913,-0.4001820394951169,-0.7312659017612981,0,-2.057596492897218,-0.3046042236215766,0,26-35,2k-4k,1,1-3 anos,0
446,-0.8787127219590128,1.698686471367204,-0.9027963830545935,3.336000301295785,-0.4001820394951169,0.16007709999772243,0,1.5289732197049606,1.7092988031854937,0,26-35,2k-4k,1,até 1 ano,0
447,-1.0100942824507726,-0.2465415846986555,-0.6136966926965269,-1.1029426936703652,0.4485603560406559,0.6587305275552165,1,-0.8455832796730336,-1.525741556174482,0,26-35,até 2k,0,1-3 anos,0
448,1.5518461471385443,-0.7966340867216118,-0.9027963830545935,-1.0167352580828837,-1.2489244350308897,-0.7001000625389548,1,-0.7590109072998775,-1.2267158995698413,0,60+,até 2k,0,até 1 ano,1
449,-0.2874956997460935,0.15759220424480366,-0.7995464936409983,-1.082500741457232,0.4485603560406559,-1.1613544830296367,0,0.16855022526965138,-1.5368680922341897,0,36-45,2k-4k,0,1-3 anos,0
450,-0.8130219417131329,-0.7525201123604828,3.4956489059645617,-0.27920460831484,-0.4001820394951169,-1.5540440572311633,0,1.380563438493836,0.45339104544600145,0,26-35,até 2k,1,10+ anos,0
451,0.04095820148330613,2.621161763859277,-0.4071969138693366,-0.907477355417958,0.4485603560406559,-0.9120277692508897,1,1.059008912536399,-1.531304824204336,0,36-45,4k-8k,0,1-3 anos,0
452,0.4351028829585857,-0.155667719436869,-0.22134711292486525,0.6724631010054419,0.4485603560406559,2.2793541671170723,1,0.9105991313252745,1.1863516083792374,1,46-60,até 2k,1,3-5 anos,0
453,-1.667002084909572,-0.551716251219469,1.1209014494518725,-0.32047253108737844,-0.4001820394951169,-0.8995614335619525,1,-0.2890466001313162,0.05839901532638271,0,18-25,até 2k,1,10+ anos,0
454,0.3037213224668258,-0.11218065213040172,4.590097733748671,0.0002670847598319369,0.4485603560406559,-1.4979455466309455,0,-0.31378156366650367,0.1112500616099937,0,46-60,até 2k,1,10+ anos,0
455,-0.2874956997460935,-1.0183840188654438,-0.09744724562855091,-0.5657291261393351,-1.2489244350308897,1.6996695575814857,1,0.35406245178355716,0.23086032425185019,0,36-45,até 2k,1,3-5 anos,0
456,-0.35318647999197345,-0.9148429434109319,0.7285518696802107,-1.0007938135620347,0.4485603560406559,-1.0553906296736695,1,-0.11590185538500415,-1.1265770750324733,0,36-45,até 2k,0,5-10 anos,0
457,1.5518461471385443,1.0975655789390548,-0.5930467148138079,-0.4605642970676006,-1.2489244350308897,0.6337978561773419,1,0.8982316495576808,-1.0333923355324224,0,60+,2k-4k,0,1-3 anos,0
458,-0.15611413925433365,-0.7400926019239517,-0.634346670579246,-0.7372963470621617,-0.4001820394951169,-1.466779707408602,1,0.8363942407197122,-0.6133655992784616,0,36-45,até 2k,1,1-3 anos,0
459,-0.35318647999197345,-0.9527339433324031,-0.4691468475174937,-0.47889883152680257,0.4485603560406559,0.3533053031762516,0,0.6014120871354316,0.34073486784146234,0,36-45,até 2k,1,1-3 anos,0
460,-0.35318647999197345,0.23958795930601196,0.1503524889640774,-0.6415633832269108,2.1460451471122015,1.5126745222474252,1,-2.4904583547629984,-0.9902770083010555,0,36-45,2k-4k,0,5-10 anos,0
461,1.4204645866467847,1.0753011592771682,0.17100246684679657,-0.7777306690342564,-0.4001820394951169,-1.024224790451326,1,0.14381526173446393,-1.315728188047502,0,60+,2k-4k,0,5-10 anos,0
462,1.6175369273844242,0.44761969001842045,-0.6136966926965269,1.7186742539176445,-1.2489244350308897,-1.1426549794962308,1,-0.09116689184981672,1.6508844888720284,0,60+,2k-4k,1,1-3 anos,0
463,0.960629124925625,0.8024767406211829,-0.8614964272891554,-1.1466739536397212,-1.2489244350308897,0.18500977137559718,1,0.1809177070372451,-1.6439610018088753,0,46-60,2k-4k,0,até 1 ano,1
464,-1.4042389639260522,-0.7985701232139497,0.026452621667763247,-0.05937283767642311,0.4485603560406559,-0.46947285229361385,1,-0.7342759437646901,1.0681321627448446,0,18-25,até 2k,1,5-10 anos,0
465,-0.8130219417131329,-1.0183840188654438,-0.8614964272891554,-0.3006159726947817,1.2973027515764286,0.6587305275552165,1,-1.2908126233064074,1.016671933468697,1,26-35,até 2k,1,até 1 ano,0
466,1.026319905171505,1.5908215810798039,-0.11809722351127006,0.109567135779836,-0.4001820394951169,1.3069799833799587,1,0.47773726945949435,-0.6870789006740243,0,46-60,2k-4k,1,3-5 anos,0
467,0.6321752236962255,-0.5217906585807595,0.21230242261223467,-0.9789188172762281,-1.2489244350308897,-0.04561743886974369,0,-0.3385165272016911,-1.2489689716892565,0,46-60,até 2k,0,5-10 anos,0
468,0.36941210271270575,-0.46990488058610247,0.23295240049495364,-0.9513022783985998,-0.4001820394951169,1.4939750187140193,1,0.5766771236002441,-1.2141985465026703,1,46-60,até 2k,0,5-10 anos,0
469,-1.2728574034342923,1.2979914520029932,0.43945217932214403,1.64491463253005,-1.2489244350308897,0.9828552554675877,0,-0.6477035713915341,0.703738106789422,0,18-25,2k-4k,1,5-10 anos,0
470,1.6832277076303042,0.26103186826400254,1.1209014494518725,0.5737750691641228,0.4485603560406559,-1.123955475962825,1,1.417665883796617,0.5131961767669299,0,60+,2k-4k,1,10+ anos,0
471,1.092010685417385,0.1533144855188757,-0.28329704657302235,0.8579064970502647,-0.4001820394951169,-0.2700114812706162,1,1.0095389854660244,0.9999821293791358,0,60+,2k-4k,1,3-5 anos,0
472,1.092010685417385,2.9803979446232796,0.3568522677912678,4.635087535228048,-0.4001820394951169,-1.1738208187185741,1,0.30459252471318227,1.5382283112674895,0,60+,4k-8k,1,5-10 anos,0
473,-1.4699297441719321,-0.732035002427269,-0.014847334097674867,-0.16152171778475374,0.4485603560406559,0.6150983526439359,1,-0.20247422775816018,0.6828758516774701,0,18-25,até 2k,1,3-5 anos,0
474,0.7635567841879853,0.7105150072351302,-0.7995464936409983,-0.6985807413471623,-0.4001820394951169,0.32837263179837684,1,0.8611292042548997,-1.1794281213160842,0,46-60,2k-4k,0,1-3 anos,0
475,-1.535620524417812,-0.22522674484015398,-0.9853962945854697,-0.6930077921756551,1.2973027515764286,-0.2700114812706162,1,0.40353237885393206,-0.8748391966815895,0,18-25,até 2k,1,até 1 ano,0
476,-1.4042389639260522,-0.03384492796185139,-0.654996648461965,0.8157862408750253,0.4485603560406559,-0.6440015519387368,1,0.2551225976428074,1.205823046483726,0,18-25,2k-4k,1,1-3 anos,0
477,1.157701465663265,1.6390565474031953,-0.4071969138693366,-0.27181927987495197,-0.4001820394951169,-0.712566398227892,1,1.0466414307688054,-0.9930586423159824,0,60+,2k-4k,0,1-3 anos,0
478,0.3037213224668258,0.20840855255797872,-0.014847334097674867,-1.0253428888200515,1.2973027515764286,-0.8247634194283283,1,1.4300333655642108,-1.468718058868481,0,46-60,2k-4k,0,3-5 anos,0
479,1.6175369273844242,0.24137648825607616,0.95570162639012,0.7252796730695237,-1.2489244350308897,-0.00821843180293195,1,-1.228975214468439,0.7232095448939099,0,60+,2k-4k,1,5-10 anos,0
480,0.17233976197506598,0.9093643934410219,-0.7788965157582792,0.23346925025930174,0.4485603560406559,-1.061623797518138,1,-1.0310955061869393,-0.32129402771113796,0,46-60,2k-4k,1,1-3 anos,0
481,1.2890830261550248,-0.5514581130204906,-0.8614964272891554,0.3994869377634427,0.4485603560406559,-0.5380376985827692,0,-0.7590109072998775,1.4770323629390978,0,60+,até 2k,1,até 1 ano,0
482,0.5007936632044656,-0.8446570109529851,2.4012000781804526,-0.31846814264586165,-1.2489244350308897,-0.9930589512289826,1,-1.4763248498203132,0.5382308829012719,0,46-60,até 2k,1,10+ anos,0
483,0.8292475644338653,-0.9516921713150976,-0.8821464051718745,-1.1097192125368953,-1.2489244350308897,2.229488824361323,0,-0.05406444654703556,-1.406131293532626,0,46-60,até 2k,0,até 1 ano,1
484,1.6175369273844242,-1.0183840188654438,-0.32459700233846045,-0.1135006918985066,0.4485603560406559,-0.905794601406421,1,0.6137795689030253,1.5716079194466122,0,60+,até 2k,1,3-5 anos,0
485,-0.747331161467253,2.7198719673043366,-0.09744724562855091,0.3069431994624742,1.2973027515764286,-0.29494415264849094,0,-0.004594519476660684,-0.8219881503979786,1,26-35,4k-8k,1,3-5 anos,0
486,-0.9444035022048928,-0.9801426885310733,-0.2006971350421462,-0.8120581626705146,0.4485603560406559,-0.7437322374502355,1,-0.5116612719480031,-0.5493880169351432,1,26-35,até 2k,1,3-5 anos,0
487,1.4861553668926644,-0.44800001055850736,-0.9234463609373125,-0.4608968007576653,0.4485603560406559,0.5901656812660611,0,1.1332138031419614,-0.32268484471860154,1,60+,até 2k,1,até 1 ano,0
488,0.960629124925625,-0.4888872574324066,-0.9440963388200316,-1.1288217836886412,-1.2489244350308897,0.22240877844240925,1,0.15618274350205766,-1.5424313602640434,1,46-60,até 2k,0,até 1 ano,1
489,0.17233976197506598,0.003511357118878952,-0.8821464051718745,0.00242601716997026,-0.4001820394951169,2.0237942854938566,1,0.35406245178355716,0.005547969042772024,0,46-60,2k-4k,1,até 1 ano,0
490,-0.5502588207296132,0.5660221503569745,-0.09744724562855091,-0.8307298839703455,-0.4001820394951169,0.1413775964643164,1,1.1579487666771489,-1.2920842989206232,0,36-45,2k-4k,0,3-5 anos,0
491,-0.681640381221373,0.6227111426969079,-0.2006971350421462,0.0818756664931791,-1.2489244350308897,-0.18898029929252336,1,-0.10353437361741044,-0.32685729574099176,0,26-35,2k-4k,1,3-5 anos,0
492,-0.5502588207296132,-0.6949645132096932,-0.7375965599928412,-0.6685851619828739,-0.4001820394951169,-0.849696090806203,0,2.048407453943897,-0.502100238681386,0,36-45,até 2k,1,1-3 anos,0
